"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id","research_program","notes"
"2010/11","2010-11-10","2010-11-10",TRUE,"","2010-11-10","11:30:00","16:30:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",2,NA,1,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","167",11926,"USAMLR",NA
"2010/11","2010-11-10","2010-11-10",TRUE,"","2010-11-10","11:30:00","16:30:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",4,NA,0,3,0,0,0,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","167",11927,"USAMLR",NA
"2010/11","2010-11-10","2010-11-10",TRUE,"","2010-11-10","11:30:00","16:30:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","167",11925,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Bahamonde","Bahamonde","Elephant seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11931,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Copi","Copi","Elephant seal",4,NA,0,0,0,1,3,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11929,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Maderas","Maderas","Elephant seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11930,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Media Luna","Media Luna","Elephant seal",65,NA,0,0,65,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11928,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Nibaldo","Nibaldo","Elephant seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11932,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Papua","Papua","Elephant seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11934,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",8,NA,0,0,0,0,8,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11935,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",2,NA,0,0,0,0,0,2,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11933,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",9,NA,1,1,0,0,3,1,3,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11936,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Alcazar","Alcazar","Weddell seal",3,NA,1,0,0,2,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11941,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Cachorros","Cachorros","Weddell seal",1,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11939,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Chungungo","Chungungo","Weddell seal",1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11940,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Copi","Copi","Weddell seal",1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11938,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Media Luna","Media Luna","Weddell seal",5,NA,0,0,5,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11937,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",4,NA,1,3,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11942,"USAMLR",NA
"2010/11","2010-11-18","2010-11-18",TRUE,"","2010-11-18","15:00:00","18:10:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",3,NA,1,2,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB","","168",11943,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Bahamonde","Bahamonde","Elephant seal",3,NA,0,0,0,0,2,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11949,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Ballena Norte","Ballena Norte","Elephant seal",3,NA,0,0,0,0,0,3,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11948,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Ballena Sur","Ballena Sur","Elephant seal",1,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11947,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Larga","Larga","Elephant seal",3,NA,0,2,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11945,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Marko","Marko","Elephant seal",19,NA,1,0,0,0,18,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11946,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Media Luna","Media Luna","Elephant seal",47,NA,15,1,0,0,31,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11944,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Papua","Papua","Elephant seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11950,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",8,NA,1,0,0,0,7,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11951,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",8,NA,0,1,0,0,5,0,2,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11952,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Alcazar","Alcazar","Weddell seal",9,NA,5,0,0,2,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11961,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Bahamonde","Bahamonde","Weddell seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11960,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Ballena Norte","Ballena Norte","Weddell seal",2,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11959,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Cachorros","Cachorros","Weddell seal",2,NA,0,1,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11957,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Chungungo","Chungungo","Weddell seal",1,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11958,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Maderas","Maderas","Weddell seal",3,NA,1,0,0,0,1,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11956,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Marko","Marko","Weddell seal",5,NA,1,2,0,1,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11954,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Media Luna","Media Luna","Weddell seal",6,NA,2,1,0,1,0,0,2,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11953,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Modulo North","Modulo","Weddell seal",2,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11955,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",7,NA,3,1,0,2,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11964,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11962,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",8,NA,1,2,0,0,4,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11965,"USAMLR",NA
"2010/11","2010-11-24","2010-11-24",TRUE,"","2010-11-24","10:00:00","14:40:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP","","169",11963,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Alcazar","Alcazar","Elephant seal",3,NA,0,0,0,0,2,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11974,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Ballena Norte","Ballena Norte","Elephant seal",4,NA,0,0,0,0,1,3,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11971,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Chungungo","Chungungo","Elephant seal",2,NA,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11970,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Golondrina-del Lobero","Golondrina-del Lobero","Elephant seal",2,NA,0,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11978,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Larga","Larga","Elephant seal",7,NA,0,0,0,0,7,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11967,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Loberia","Loberia","Elephant seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11976,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Marko","Marko","Elephant seal",19,NA,0,0,0,2,17,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11968,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Media Luna","Media Luna","Elephant seal",69,NA,5,0,0,0,64,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11966,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Modulo South","Modulo","Elephant seal",3,NA,0,0,0,0,3,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11969,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Nibaldo","Nibaldo","Elephant seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11972,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Pinochet de la Barra","Pinochet de la Barra","Elephant seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11975,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Roquerio","Roquerio","Elephant seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11973,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Yamana, Playa","Yamana, Playa","Elephant seal",2,NA,2,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11977,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Alcazar","Alcazar","Weddell seal",4,NA,1,0,0,1,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11986,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Ballena Norte","Ballena Norte","Weddell seal",4,NA,2,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11984,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Ballena Sur","Ballena Sur","Weddell seal",1,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11983,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Copi","Copi","Weddell seal",1,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11981,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Maderas","Maderas","Weddell seal",1,NA,0,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11982,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Media Luna","Media Luna","Weddell seal",3,NA,0,3,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11979,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Modulo North","Modulo","Weddell seal",2,NA,0,2,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11980,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11988,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11987,"USAMLR",NA
"2010/11","2010-12-03","2010-12-04",FALSE,"","2010-12-04","09:00:00","21:15:00","Roquerio","Roquerio","Weddell seal",2,NA,0,0,0,1,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: RMB, KWP, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","170",11985,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Bahamonde","Bahamonde","Elephant seal",2,NA,0,0,0,0,0,2,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11995,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Cachorros","Cachorros","Elephant seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11994,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Larga","Larga","Elephant seal",40,NA,0,0,0,0,40,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11990,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Maderas","Maderas","Elephant seal",1,NA,0,1,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11993,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Marko","Marko","Elephant seal",12,NA,0,0,0,6,5,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11991,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Media Luna","Media Luna","Elephant seal",55,NA,6,0,0,0,49,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11989,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Modulo North","Modulo","Elephant seal",1,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11992,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Yamana, Playa","Yamana, Playa","Elephant seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11996,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Papua","Papua","Leopard seal",1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12006,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Alcazar","Alcazar","Weddell seal",6,NA,2,3,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12003,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Bahamonde","Bahamonde","Weddell seal",4,NA,1,0,3,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12001,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Hue West","Hue","Weddell seal",2,NA,0,0,0,1,0,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12000,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Marko","Marko","Weddell seal",3,NA,2,0,0,0,1,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11998,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Media Luna","Media Luna","Weddell seal",5,NA,3,0,0,0,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11997,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Modulo North","Modulo","Weddell seal",3,NA,0,0,0,1,2,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",11999,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Nibaldo","Nibaldo","Weddell seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12002,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",4,NA,2,2,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12005,"USAMLR",NA
"2010/11","2010-12-18","2010-12-18",FALSE,"","2010-12-18","10:30:00","19:30:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,NA,0,0,0,0,0,0,1,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, MLM, RMB, NP","","171",12004,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Cachorros East","Cachorros","Crabeater seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12036,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","San Telmo, Punta","San Telmo, Punta","Crabeater seal",1,NA,0,0,1,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12037,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Antartico, Playa","Antartico, Playa","Elephant seal",1,NA,1,0,0,0,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12017,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Bahamonde","Bahamonde","Elephant seal",3,NA,0,0,2,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12013,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Chungungo","Chungungo","Elephant seal",2,NA,0,0,0,1,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12012,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Daniel","Daniel","Elephant seal",1,NA,0,0,0,0,0,1,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12011,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Larga","Larga","Elephant seal",4,NA,0,0,0,0,4,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12009,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Marko","Marko","Elephant seal",1,NA,0,0,0,1,0,0,0,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12010,"USAMLR",NA
"2010/11","2010-12-28","2010-12-30",TRUE,"","2010-12-30","10:00:00","20:00:00","Media Luna","Media Luna","Elephant seal",113,NA,2,0,82,2,18,7,2,NA,NA,NA,NA,"Imported from Excel files. Observers: KWP, RMB, NP. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","","172",12007,"USAMLR",NA
