"season_name","census_date_start","census_date_end","surveyed_san_telmo","observer","census_date","time_start","time_end","location","location_group","species","total_count","total_count_nodead","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","header_notes","census_notes","census_phocid_header_id","census_id","research_program","notes"
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Chungungo","Chungungo","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","10",12322,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Loberia","Loberia","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","10",12324,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",4,,4,0,0,0,0,0,0,,,,,"","","10",12328,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Alcazar","Alcazar","Weddell seal",3,,0,0,3,0,0,0,0,,,,,"","","10",12316,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Copi","Copi","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","10",12314,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Maderas","Maderas","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","10",12315,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Papua","Papua","Weddell seal",3,,1,2,0,0,0,0,0,,,,,"","","10",12318,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,,0,0,1,0,0,0,0,,,,,"","","10",12317,"USAMLR",
"2011/12","2012-01-27","2012-01-28",TRUE,"","2012-01-28","10:45:00","15:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",7,,2,2,0,2,0,1,0,,,,,"","","10",12319,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Larga","Larga","Elephant seal",51,,47,0,0,0,4,0,0,,,,,"","","11",12332,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Media Luna","Media Luna","Elephant seal",144,,137,0,0,0,5,2,0,,,,,"","","11",12330,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Nibaldo","Nibaldo","Elephant seal",1,,0,0,0,0,1,0,0,,,,,"","","11",12333,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",16,,15,0,0,0,1,0,0,,,,,"","","11",12331,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Alcazar","Alcazar","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12356,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Cachorros East","Cachorros","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12354,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Loberia","Loberia","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12360,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Maderas","Maderas","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12352,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Modulo South","Modulo","Leopard seal",1,,0,0,0,0,1,0,0,,,,,"","","11",12351,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Papua","Papua","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12358,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",9,,7,0,2,0,0,0,0,,,,,"","","11",12362,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",6,,5,0,1,0,0,0,0,,,,,"","","11",12364,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Alcazar","Alcazar","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12344,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Bahamonde","Bahamonde","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12342,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Ballena Norte","Ballena Norte","Weddell seal",1,,0,0,0,0,1,0,0,,,,,"","","11",12340,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Hue East","Hue","Weddell seal",1,,0,0,0,0,1,0,0,,,,,"","","11",12336,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Loberia","Loberia","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","11",12345,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Maderas","Maderas","Weddell seal",1,,0,0,0,1,0,0,0,,,,,"","","11",12338,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Media Luna","Media Luna","Weddell seal",4,,0,2,1,0,1,0,0,,,,,"","","11",12335,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",4,,1,3,0,0,0,0,0,,,,,"","","11",12349,"USAMLR",
"2011/12","2012-02-04","2012-02-04",TRUE,"","2012-02-04","10:10:00","17:45:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","11",12347,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Cachorros","Cachorros","Elephant seal",1,,0,0,0,0,0,1,0,,,,,"","","12",12369,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Larga","Larga","Elephant seal",19,,10,0,1,2,6,0,0,,,,,"","","12",12368,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Media Luna","Media Luna","Elephant seal",91,,79,11,1,0,0,0,0,,,,,"","","12",12366,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Nibaldo","Nibaldo","Elephant seal",1,,0,0,0,0,1,0,0,,,,,"","","12",12370,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12371,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",1,,0,0,0,0,0,1,0,,,,,"","","12",12372,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",31,,0,0,0,31,0,0,0,,,,,"","","12",12367,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Alcazar","Alcazar","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12386,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Cachorros","Cachorros","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12384,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Chungungo","Chungungo","Leopard seal",3,,3,0,0,0,0,0,0,,,,,"","","12",12385,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Loberia","Loberia","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12388,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Media Luna","Media Luna","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12382,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Modulo North","Modulo","Leopard seal",1,,0,0,0,0,1,0,0,,,,,"","","12",12383,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Papua","Papua","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12387,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",5,,5,0,0,0,0,0,0,,,,,"","","12",12389,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",4,,4,0,0,0,0,0,0,,,,,"","","12",12390,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Alcazar","Alcazar","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12377,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Larga","Larga","Weddell seal",2,,0,2,0,0,0,0,0,,,,,"","","12",12374,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Loberia","Loberia","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","12",12378,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Maderas","Maderas","Weddell seal",2,,1,1,0,0,0,0,0,,,,,"","","12",12376,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Media Luna","Media Luna","Weddell seal",4,,1,2,1,0,0,0,0,,,,,"","","12",12373,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Modulo North","Modulo","Weddell seal",1,,0,0,0,0,1,0,0,,,,,"","","12",12375,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","12",12380,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",3,,2,0,0,0,0,1,0,,,,,"","","12",12381,"USAMLR",
"2011/12","2012-02-10","2012-02-10",TRUE,"","2012-02-10","11:00:00","18:23:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","12",12379,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Alcazar","Alcazar","Elephant seal",1,,0,0,0,1,0,0,0,,,,,"","","13",12397,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Cachorros East","Cachorros","Elephant seal",1,,0,0,0,1,0,0,0,,,,,"","","13",12394,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Chungungo","Chungungo","Elephant seal",1,,1,0,0,0,0,0,0,,,,,"","","13",12395,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Golondrina-del Lobero","Golondrina-del Lobero","Elephant seal",4,,0,0,0,2,1,1,0,,,,,"","","13",12398,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Larga","Larga","Elephant seal",5,,4,0,0,0,1,0,0,,,,,"","","13",12393,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Media Luna","Media Luna","Elephant seal",79,,66,0,0,0,10,3,0,,,,,"","","13",12391,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Nibaldo","Nibaldo","Elephant seal",2,,0,0,0,2,0,0,0,,,,,"","","13",12396,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Paulina-Aranda","Paulina-Aranda","Elephant seal",1,,0,0,0,0,0,1,0,,,,,"","","13",12399,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",6,,2,0,0,0,4,0,0,,,,,"","","13",12392,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Antartico, Playa","Antartico, Playa","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","13",12406,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",3,,3,0,0,0,0,0,0,,,,,"","","13",12408,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Yamana, Playa","Yamana, Playa","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","13",12407,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Ballena Norte","Ballena Norte","Weddell seal",1,,0,0,0,1,0,0,0,,,,,"","","13",12402,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Larga","Larga","Weddell seal",1,,0,0,0,0,1,0,0,,,,,"","","13",12401,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Media Luna","Media Luna","Weddell seal",7,,2,3,1,0,0,1,0,,,,,"","","13",12400,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Nibaldo","Nibaldo","Weddell seal",2,,0,2,0,0,0,0,0,,,,,"","","13",12403,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Paulina-Aranda","Paulina-Aranda","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","13",12405,"USAMLR",
"2011/12","2012-02-17","2012-02-17",FALSE,"","2012-02-17","14:58:00","18:50:00","Yamana, Playa","Yamana, Playa","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","13",12404,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Alcazar","Alcazar","Elephant seal",1,,0,0,0,0,1,0,0,,,,,"","","14",12413,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Bahamonde","Bahamonde","Elephant seal",1,,0,0,0,0,0,1,0,,,,,"","","14",12412,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Larga","Larga","Elephant seal",5,,3,0,0,0,2,0,0,,,,,"","","14",12411,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Media Luna","Media Luna","Elephant seal",23,,14,0,0,1,7,1,0,,,,,"","","14",12409,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",7,,0,0,0,4,3,0,0,,,,,"","","14",12414,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",8,,7,0,0,0,1,0,0,,,,,"","","14",12410,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Cachorros East","Cachorros","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12423,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Loberia","Loberia","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12424,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Modulo South","Modulo","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12422,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Paulina-Aranda","Paulina-Aranda","Leopard seal",3,,3,0,0,0,0,0,0,,,,,"","","14",12425,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12426,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Ballena Norte","Ballena Norte","Weddell seal",1,,0,1,0,0,0,0,0,,,,,"","","14",12419,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Larga","Larga","Weddell seal",2,,0,1,0,0,0,1,0,,,,,"","","14",12416,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Maderas","Maderas","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12418,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Media Luna","Media Luna","Weddell seal",3,,1,2,0,0,0,0,0,,,,,"","","14",12415,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Modulo South","Modulo","Weddell seal",2,,0,1,0,0,1,0,0,,,,,"","","14",12417,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",2,,2,0,0,0,0,0,0,,,,,"","","14",12420,"USAMLR",
"2011/12","2012-02-24","2012-02-24",TRUE,"","2012-02-24","16:00:00","19:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",1,,1,0,0,0,0,0,0,,,,,"","","14",12421,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:00:00","16:15:00","Alcazar","Alcazar","Elephant seal",1,1,0,0,0,0,1,0,0,0,,,,"","","15",366,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Ballena Norte","Ballena Norte","Elephant seal",2,2,0,0,0,0,1,0,1,0,,,,"","","15",427,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Copi","Copi","Elephant seal",1,1,0,0,0,1,0,0,0,0,,,,"","","15",425,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Daniel","Daniel","Elephant seal",1,1,0,0,0,0,1,0,0,0,,,,"","","15",423,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","La Caverna","La Caverna","Elephant seal",3,3,0,0,0,3,0,0,0,0,,,,"","","15",428,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Larga","Larga","Elephant seal",8,8,0,0,0,0,7,0,1,0,,,,"","","15",421,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Maderas","Maderas","Elephant seal",1,1,0,0,0,0,0,1,0,0,,,,"","","15",426,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Media Luna","Media Luna","Elephant seal",46,46,2,2,0,0,25,0,17,0,,,,"","","15",420,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Modulo North","Modulo","Elephant seal",1,1,0,0,0,0,1,0,0,0,,,,"","","15",424,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:00:00","16:15:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",21,21,2,2,0,0,8,7,2,0,,,,"","","15",363,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:00:00","16:15:00","Alcazar","Alcazar","Weddell seal",1,1,0,1,0,0,0,0,0,0,,,,"","","15",367,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Ballena Sur","Ballena Sur","Weddell seal",2,2,1,0,0,0,0,0,1,0,,,,"","Mother-pup pair suckling (mother is tagged 049 yellow jumbo roto)","15",433,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Maderas","Maderas","Weddell seal",1,1,0,0,0,0,0,0,1,0,,,,"","Unknown sex","15",432,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Marko","Marko","Weddell seal",1,1,0,1,0,0,0,0,0,0,,,,"","","15",430,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Media Luna","Media Luna","Weddell seal",4,4,2,1,0,0,1,0,0,0,,,,"","","15",429,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:10:00","16:00:00","Modulo South","Modulo","Weddell seal",1,1,0,0,0,0,0,0,1,0,,,,"","Male pup (weaned)","15",431,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:00:00","16:15:00","Pinochet de la Barra","Pinochet de la Barra","Weddell seal",1,1,0,1,0,0,0,0,0,0,,,,"","","15",365,"USAMLR",
"2012/13","2012-11-16","2012-11-16",TRUE,"","2012-11-16","13:00:00","16:15:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",12,12,5,5,0,1,0,0,1,0,,,,"","","15",364,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Alcazar","Alcazar","Elephant seal",3,3,2,1,0,0,0,0,0,0,,,,"","","16",372,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Bahamonde","Bahamonde","Elephant seal",4,4,3,1,0,0,0,0,0,0,,,,"","","16",370,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Cachorros","Cachorros","Elephant seal",1,1,1,0,0,0,0,0,0,0,,,,"","","16",375,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Chungungo","Chungungo","Elephant seal",1,1,1,0,0,0,0,0,0,0,,,,"","","16",368,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Daniel","Daniel","Elephant seal",1,1,0,0,0,0,1,0,0,0,,,,"","","16",417,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Larga","Larga","Elephant seal",13,13,0,0,0,0,10,0,3,0,,,,"","","16",415,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","Maderas","Maderas","Elephant seal",5,5,0,0,0,3,2,0,0,0,,,,"","","16",443,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Marko","Marko","Elephant seal",16,16,0,0,0,1,13,1,1,0,,,,"","","16",416,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Media Luna","Media Luna","Elephant seal",68,68,2,3,0,0,50,3,10,0,,,,"","","16",413,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Roquerio","Roquerio","Elephant seal",1,1,1,0,0,0,0,0,0,0,,,,"","","16",371,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","San Telmo, Punta","San Telmo, Punta","Elephant seal",38,38,2,2,0,2,25,5,2,0,,,,"","","16",440,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Yuseff, Punta","Yuseff, Punta","Elephant seal",3,3,0,0,0,0,3,0,0,0,,,,"","","16",414,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","San Telmo, Punta","San Telmo, Punta","Leopard seal",1,1,0,0,0,0,1,0,0,0,,,,"","","16",442,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Alcazar","Alcazar","Weddell seal",5,5,2,3,0,0,0,0,0,0,,,,"","","16",373,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Ballena Norte","Ballena Norte","Weddell seal",2,2,0,2,0,0,0,0,0,0,,,,"","","16",369,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","Copi","Copi","Weddell seal",1,1,0,0,0,0,0,0,1,0,,,,"","","16",445,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Larga","Larga","Weddell seal",3,3,2,1,0,0,0,0,0,0,,,,"","","16",419,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","Maderas","Maderas","Weddell seal",1,1,1,0,0,0,0,0,0,0,,,,"","","16",444,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Marko","Marko","Weddell seal",6,6,0,0,0,0,6,0,0,0,,,,"","","16",422,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:05:00","13:25:00","Media Luna","Media Luna","Weddell seal",2,2,0,1,0,0,1,0,0,0,,,,"","","16",418,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","11:00:00","14:30:00","Papua","Papua","Weddell seal",5,5,2,3,0,0,0,0,0,0,,,,"","","16",374,"USAMLR",
"2012/13","2012-11-23","2012-11-23",TRUE,"","2012-11-23","10:05:00","13:00:00","San Telmo, Punta","San Telmo, Punta","Weddell seal",13,13,5,5,0,2,1,0,0,0,,,,"","","16",441,"USAMLR",
"2012/13","2012-11-30","2012-11-30",TRUE,"","2012-11-30","13:00:00","16:00:00","Alcazar","Alcazar","Elephant seal",3,3,0,0,0,3,0,0,0,0,,,,"","","17",457,"USAMLR",
