"header_id","season_name","week","census_date","location","species","ad_male_count","ad_female_count","ad_unk_count","juv_male_count","juv_female_count","juv_unk_count","pup_male_count","pup_female_count","pup_unk_count","unk_unk_count","notes","research_program"
"2002/03-04","2002/03",4,2002-11-23,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Media Luna","Weddell seal",0,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,11,0,NA,0,0,0,12,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Cerro Gajardo, Peninsula","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Papua","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Papua","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Paso Ancho","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Paso Ancho","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Paso Ancho","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Paulina, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Pinochet de la Barra","Elephant seal",0,0,NA,1,0,NA,0,0,0,0,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Pinochet de la Barra","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"El Plastico, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"El Plastico, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Roquerio","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Roquerio","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-04","2002/03",4,2002-11-23,"Roquerio","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,2,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Alcazar","Weddell seal",1,4,NA,2,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Aranda","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Norte","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Sur","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cachorros","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Chungungo","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Copihue","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Modulo","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Larga","Elephant seal",0,0,NA,1,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Larga","Weddell seal",0,1,NA,1,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Marko","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Marko","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Media Luna","Elephant seal",0,1,NA,0,0,NA,1,1,0,6,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Media Luna","Weddell seal",0,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cerro Gajardo, Peninsula","Elephant seal",3,0,NA,18,0,NA,0,0,0,20,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Cerro Gajardo, Peninsula","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Paso Ancho","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Paso Ancho","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Paso Ancho","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Pinochet de la Barra","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Pinochet de la Barra","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Roquerio","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Roquerio","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Roquerio","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-05","2002/03",5,2002-11-30,"Roquerio","Weddell seal",1,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Aranda","Elephant seal",1,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Aranda","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Norte","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Sur","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cachorros","Elephant seal",2,1,NA,0,0,NA,0,0,0,3,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cachorros","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Chungungo","Elephant seal",0,1,NA,1,1,NA,0,0,0,9,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Chungungo","Weddell seal",2,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Copihue","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Modulo","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Golondrina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Golondrina, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Golondrina, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Golondrina, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Larga","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Larga","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Maderas","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Marko","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Media Luna","Elephant seal",0,0,NA,6,0,NA,0,0,1,10,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Media Luna","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paso Ancho","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paso Ancho","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paso Ancho","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paulina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paulina, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,0,1,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paulina, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Paulina, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Pinochet de la Barra","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Yamana, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Yamana, Playa","Elephant seal",0,0,NA,0,0,NA,1,0,0,0,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Yamana, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-06","2002/03",6,2002-12-07,"Yamana, Playa","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Alcazar","Weddell seal",2,4,NA,1,2,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Aranda","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Ballena Norte","Elephant seal",0,0,NA,10,1,NA,0,0,0,23,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Ballena Norte","Weddell seal",2,1,NA,1,2,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cachorros","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cachorros","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cachorros","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Chungungo","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Copihue","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Modulo","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Larga","Elephant seal",1,1,NA,4,1,NA,0,0,0,7,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Larga","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Marko","Elephant seal",1,0,NA,0,1,NA,0,0,0,2,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Marko","Weddell seal",1,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Media Luna","Elephant seal",6,11,NA,0,13,NA,5,0,0,20,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Media Luna","Weddell seal",0,3,NA,0,1,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Nibaldo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cerro Gajardo, Peninsula","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cerro Gajardo, Peninsula","Elephant seal",0,0,NA,10,3,NA,0,0,0,19,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Cerro Gajardo, Peninsula","Weddell seal",0,0,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Papua","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Papua","Weddell seal",0,1,NA,0,0,NA,0,0,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Paso Ancho","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2002/03-07","2002/03",7,2002-12-14,"Paso Ancho","Elephant seal",0,0,NA,0,0,NA,0,0,0,0,NA,"INACH"
