"header_id","season_name","census_date_start","census_date_end","census_days","surveyed_san_telmo","header_notes","research_program","species","location","time_start","time_end","total_count","ad_female_count","ad_male_count","ad_unk_count","juv_female_count","juv_male_count","juv_unk_count","pup_live_count","pup_dead_count","unk_female_count","unk_male_count","unk_unk_count","census_notes","orig_record"
"2004/05-04","2004/05",2005-01-11,2005-01-11,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,184,12,0,0,17,4,0,3,0,0,0,148,"pups: 1 females, 0 males, 0 unknowns; pups: 0 females, 0 males, 1 unknowns; pups: 1 females, 0 males, 0 unknowns",TRUE
"2004/05-04","2004/05",2005-01-11,2005-01-11,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-04","2004/05",2005-01-11,2005-01-11,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,11,2,4,0,3,1,0,1,0,0,0,0,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2004/05-05","2004/05",2005-01-17,2005-01-17,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-05","2004/05",2005-01-17,2005-01-17,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,191,22,0,0,53,15,0,3,0,0,0,98,"pups: 0 females, 1 males, 0 unknowns; pups: 1 females, 0 males, 0 unknowns; pups: 1 females, 0 males, 0 unknowns",TRUE
"2004/05-05","2004/05",2005-01-17,2005-01-17,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-05","2004/05",2005-01-17,2005-01-17,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,10,3,4,0,1,1,1,0,0,0,0,0,NA,TRUE
"2004/05-06","2004/05",2005-01-23,2005-01-23,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-06","2004/05",2005-01-23,2005-01-23,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,255,38,0,0,35,5,0,0,0,0,0,177,NA,TRUE
"2004/05-06","2004/05",2005-01-23,2005-01-23,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,4,3,0,1,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-06","2004/05",2005-01-23,2005-01-23,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,9,2,5,0,1,1,0,0,0,0,0,0,NA,TRUE
"2004/05-07","2004/05",2005-01-30,2005-01-30,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-07","2004/05",2005-01-30,2005-01-30,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,270,18,0,0,56,2,0,0,0,0,0,194,NA,TRUE
"2004/05-07","2004/05",2005-01-30,2005-01-30,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,4,4,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-07","2004/05",2005-01-30,2005-01-30,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,24,6,12,2,2,2,0,0,0,0,0,0,NA,TRUE
"2004/05-08","2004/05",2005-02-08,2005-02-08,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-08","2004/05",2005-02-08,2005-02-08,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,227,96,0,0,37,13,0,1,0,0,0,80,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2004/05-08","2004/05",2005-02-08,2005-02-08,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,11,7,0,2,1,0,1,0,0,0,0,0,NA,TRUE
"2004/05-08","2004/05",2005-02-08,2005-02-08,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,11,1,3,2,2,3,0,0,0,0,0,0,NA,TRUE
"2004/05-09","2004/05",2005-02-16,2005-02-16,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-09","2004/05",2005-02-16,2005-02-16,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,165,10,0,0,41,8,0,1,0,0,0,105,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2004/05-09","2004/05",2005-02-16,2005-02-16,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,11,9,0,1,0,0,1,0,0,0,0,0,NA,TRUE
"2004/05-09","2004/05",2005-02-16,2005-02-16,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,13,5,6,1,0,0,1,0,0,0,0,0,NA,TRUE
"2004/05-10","2004/05",2005-02-24,2005-02-24,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,NA,TRUE
"2004/05-10","2004/05",2005-02-24,2005-02-24,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,74,33,0,0,15,8,0,0,0,0,0,18,NA,TRUE
"2004/05-10","2004/05",2005-02-24,2005-02-24,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,13,12,0,1,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-10","2004/05",2005-02-24,2005-02-24,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,31,15,7,0,6,3,0,0,0,0,0,0,NA,TRUE
"2004/05-11","2004/05",2005-03-02,2005-03-02,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2004/05-11","2004/05",2005-03-02,2005-03-02,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,56,2,1,0,14,11,0,0,0,0,0,28,NA,TRUE
"2004/05-11","2004/05",2005-03-02,2005-03-02,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,8,7,0,0,0,0,1,0,0,0,0,0,NA,TRUE
"2004/05-11","2004/05",2005-03-02,2005-03-02,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,20,4,10,3,0,0,3,0,0,0,0,0,NA,TRUE
"2005/06-01","2005/06",2005-12-27,2005-12-27,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-01","2005/06",2005-12-27,2005-12-27,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,148,7,1,0,5,8,0,15,0,0,0,112,"pups: 1 females, 2 males, 12 unknowns",TRUE
"2005/06-01","2005/06",2005-12-27,2005-12-27,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,2,1,0,0,1,0,0,0,0,0,0,0,NA,TRUE
"2005/06-01","2005/06",2005-12-27,2005-12-27,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,9,3,4,0,0,1,0,1,0,0,0,0,"pups: 0 females, 0 males, 1 unknowns",TRUE
"2005/06-02","2005/06",2006-01-03,2006-01-03,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-02","2005/06",2006-01-03,2006-01-03,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,11,1,0,0,7,1,0,0,0,0,0,2,NA,TRUE
"2005/06-02","2005/06",2006-01-03,2006-01-03,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-02","2005/06",2006-01-03,2006-01-03,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,3,1,1,0,0,0,0,1,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2005/06-03","2005/06",2006-01-10,2006-01-10,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-03","2005/06",2006-01-10,2006-01-10,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,177,105,0,0,13,39,0,0,0,0,0,20,NA,TRUE
"2005/06-03","2005/06",2006-01-10,2006-01-10,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,6,3,0,3,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-03","2005/06",2006-01-10,2006-01-10,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,19,2,8,0,4,4,0,1,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2005/06-04","2005/06",2006-01-18,2006-01-18,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-04","2005/06",2006-01-18,2006-01-18,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,192,16,0,0,28,7,0,1,0,0,0,140,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2005/06-04","2005/06",2006-01-18,2006-01-18,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,3,2,1,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-04","2005/06",2006-01-18,2006-01-18,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,12,5,5,0,0,1,0,1,0,0,0,0,"pups: 0 females, 0 males, 1 unknowns",TRUE
"2005/06-05","2005/06",2006-01-24,2006-01-24,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-05","2005/06",2006-01-24,2006-01-24,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,194,141,0,0,7,36,0,1,0,0,0,9,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2005/06-05","2005/06",2006-01-24,2006-01-24,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,2,2,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-05","2005/06",2006-01-24,2006-01-24,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,19,4,8,0,4,3,0,0,0,0,0,0,NA,TRUE
"2005/06-06","2005/06",2006-01-31,2006-01-31,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-06","2005/06",2006-01-31,2006-01-31,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,204,31,0,0,26,13,0,1,0,0,0,133,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2005/06-06","2005/06",2006-01-31,2006-01-31,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,5,3,1,0,0,0,1,0,0,0,0,0,NA,TRUE
"2005/06-06","2005/06",2006-01-31,2006-01-31,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,25,7,5,3,3,5,1,1,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2005/06-07","2005/06",2006-02-07,2006-02-07,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,6,5,1,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-07","2005/06",2006-02-07,2006-02-07,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,135,19,0,0,16,6,0,1,0,0,0,93,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2005/06-07","2005/06",2006-02-07,2006-02-07,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-07","2005/06",2006-02-07,2006-02-07,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,18,5,4,1,3,3,1,1,0,0,0,0,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2005/06-08","2005/06",2006-02-15,2006-02-15,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,1,0,1,0,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-08","2005/06",2006-02-15,2006-02-15,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,92,16,2,0,16,6,0,7,0,0,0,45,"pups: 3 females, 3 males, 1 unknowns",TRUE
"2005/06-08","2005/06",2006-02-15,2006-02-15,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,5,4,0,1,0,0,0,0,0,0,0,0,NA,TRUE
"2005/06-08","2005/06",2006-02-15,2006-02-15,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,3,2,0,0,0,1,0,0,0,0,0,0,NA,TRUE
"2006/07-01","2006/07",2006-12-05,2006-12-05,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-01","2006/07",2006-12-05,2006-12-05,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,131,11,0,0,17,29,0,9,0,0,0,65,"pups: 0 females, 0 males, 1 unknowns; pups: 0 females, 1 males, 0 unknowns; pups: 3 females, 4 males, 0 unknowns",TRUE
"2006/07-01","2006/07",2006-12-05,2006-12-05,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-01","2006/07",2006-12-05,2006-12-05,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,21,4,7,3,0,1,2,4,0,0,0,0,"pups: 0 females, 1 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns; pups: 0 females, 0 males, 1 unknowns",TRUE
"2006/07-02","2006/07",2006-12-14,2006-12-14,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-02","2006/07",2006-12-14,2006-12-14,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,146,0,0,0,17,72,0,1,0,0,0,56,"pups: 0 females, 0 males, 1 unknowns",TRUE
"2006/07-02","2006/07",2006-12-14,2006-12-14,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,1,0,0,0,0,0,1,0,0,0,0,0,NA,TRUE
"2006/07-02","2006/07",2006-12-14,2006-12-14,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,20,5,5,0,5,3,1,1,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns",TRUE
"2006/07-03","2006/07",2006-12-21,2006-12-21,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-03","2006/07",2006-12-21,2006-12-21,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,161,1,1,0,22,36,0,0,0,0,0,101,NA,TRUE
"2006/07-03","2006/07",2006-12-21,2006-12-21,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-03","2006/07",2006-12-21,2006-12-21,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,18,4,6,2,1,4,0,1,0,0,0,0,"pups: 0 females, 1 males, 0 unknowns",TRUE
"2006/07-04","2006/07",2006-12-28,2006-12-28,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-04","2006/07",2006-12-28,2006-12-28,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,190,4,0,0,25,43,0,0,0,0,0,118,NA,TRUE
"2006/07-04","2006/07",2006-12-28,2006-12-28,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-04","2006/07",2006-12-28,2006-12-28,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,19,3,2,3,1,8,0,2,0,0,0,0,"pups: 0 females, 0 males, 1 unknowns; pups: 0 females, 0 males, 1 unknowns",TRUE
"2006/07-05","2006/07",2007-01-04,2007-01-04,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-05","2006/07",2007-01-04,2007-01-04,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,184,4,0,0,10,15,0,1,0,0,0,154,"pups: 0 females, 0 males, 1 unknowns",TRUE
"2006/07-05","2006/07",2007-01-04,2007-01-04,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-05","2006/07",2007-01-04,2007-01-04,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,22,11,4,0,4,2,1,0,0,0,0,0,NA,TRUE
"2006/07-06","2006/07",2007-01-11,2007-01-11,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-06","2006/07",2007-01-11,2007-01-11,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,202,22,0,0,22,17,0,0,0,0,0,141,NA,TRUE
"2006/07-06","2006/07",2007-01-11,2007-01-11,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-06","2006/07",2007-01-11,2007-01-11,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,36,17,9,1,5,4,0,0,0,0,0,0,NA,TRUE
"2006/07-07","2006/07",2007-01-18,2007-01-18,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-07","2006/07",2007-01-18,2007-01-18,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,253,29,0,0,47,22,0,4,0,0,0,151,"pups: 1 females, 0 males, 0 unknowns; pups: 2 females, 1 males, 0 unknowns",TRUE
"2006/07-07","2006/07",2007-01-18,2007-01-18,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,12,10,0,1,0,0,1,0,0,0,0,0,NA,TRUE
"2006/07-07","2006/07",2007-01-18,2007-01-18,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,19,8,0,0,3,6,0,2,0,0,0,0,"pups: 1 females, 0 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns",TRUE
"2006/07-08","2006/07",2007-01-25,2007-01-25,1,FALSE,NA,"INACH","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-08","2006/07",2007-01-25,2007-01-25,1,FALSE,NA,"INACH","Elephant seal","Cape Shirreff core locations",NA,NA,263,32,0,0,43,17,0,8,0,0,0,163,"pups: 1 females, 0 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns; pups: 3 females, 1 males, 2 unknowns",TRUE
"2006/07-08","2006/07",2007-01-25,2007-01-25,1,FALSE,NA,"INACH","Leopard seal","Cape Shirreff core locations",NA,NA,7,7,0,0,0,0,0,0,0,0,0,0,NA,TRUE
"2006/07-08","2006/07",2007-01-25,2007-01-25,1,FALSE,NA,"INACH","Weddell seal","Cape Shirreff core locations",NA,NA,26,0,5,0,5,1,3,12,0,0,0,0,"pups: 2 females, 1 males, 0 unknowns; pups: 2 females, 6 males, 0 unknowns; pups: 0 females, 1 males, 0 unknowns",TRUE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Crabeater seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Elephant seal","Cape Shirreff core locations","11:45:00","16:30:00",44,20,7,0,0,0,0,17,0,0,0,0,NA,TRUE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Elephant seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Leopard seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Weddell seal","Cape Shirreff core locations","11:45:00","16:30:00",8,4,1,1,0,0,0,2,0,0,0,0,NA,TRUE
"149","2009/10",2009-10-23,2009-10-24,2,TRUE,"Imported from Excel files. Observers: RB & RMB. Note that associated census records were assigned the census_date_end value because Excel files did not specify which counts were from which day","USAMLR","Weddell seal","San Telmo, Punta","11:45:00","16:30:00",1,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","Cape Shirreff core locations","12:15:00","18:00:00",1,0,0,1,0,0,0,0,0,0,0,0,NA,TRUE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Elephant seal","Cape Shirreff core locations","12:15:00","18:00:00",41,15,7,0,0,0,0,19,0,0,0,0,NA,TRUE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Elephant seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Leopard seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Weddell seal","Cape Shirreff core locations","12:15:00","18:00:00",19,10,2,3,1,0,0,3,0,0,0,0,NA,TRUE
"150","2009/10",2009-11-01,2009-11-01,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Weddell seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Elephant seal","Cape Shirreff core locations","12:45:00","17:30:00",33,7,7,0,0,1,0,18,0,0,0,0,NA,TRUE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Elephant seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Leopard seal","Cape Shirreff core locations",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Leopard seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Weddell seal","Cape Shirreff core locations","12:45:00","17:30:00",10,6,2,0,0,1,0,1,0,0,0,0,NA,TRUE
"151","2009/10",2009-11-08,2009-11-08,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Weddell seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"152","2009/10",2009-11-14,2009-11-14,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","Cape Shirreff core locations","11:45:00","16:30:00",1,0,0,0,0,0,0,1,0,0,0,0,NA,TRUE
"152","2009/10",2009-11-14,2009-11-14,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Crabeater seal","San Telmo, Punta",NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FALSE
"152","2009/10",2009-11-14,2009-11-14,1,TRUE,"Imported from Excel files. Observers: RB, RMB","USAMLR","Elephant seal","Cape Shirreff core locations","11:45:00","16:30:00",52,5,7,1,1,13,9,16,0,0,0,0,NA,TRUE
