header_id,season_name,species,location,time_start,time_end,total_count,ad_female_count,ad_male_count,ad_unk_count,juv_female_count,juv_male_count,juv_unk_count,pup_live_count,pup_dead_count,unk_female_count,unk_male_count,unk_unk_count,census_notes,orig_record
40,2013/14,Leopard seal,"San Telmo, Punta",17:20:00,19:40:00,1,1,0,0,0,0,0,0,0,,,,,
40,2013/14,Weddell seal,Cape Shirreff core locations,10:40:00,20:00:00,18,6,2,3,3,3,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
40,2013/14,Weddell seal,"San Telmo, Punta",17:20:00,19:40:00,6,4,2,0,0,0,0,0,0,,,,,
41,2013/14,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,,,FALSE
41,2013/14,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,,,FALSE
41,2013/14,Elephant seal,Cape Shirreff core locations,10:30:00,20:00:00,276,254,3,2,7,7,3,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
41,2013/14,Elephant seal,"San Telmo, Punta",13:05:00,15:08:00,47,45,0,0,2,0,0,0,0,,,,,
41,2013/14,Leopard seal,Cape Shirreff core locations,13:45:00,15:35:00,12,10,0,1,1,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
41,2013/14,Leopard seal,"San Telmo, Punta",13:05:00,15:08:00,2,2,0,0,0,0,0,0,0,,,,"59O, 63O",
41,2013/14,Weddell seal,Cape Shirreff core locations,13:05:00,20:00:00,14,6,3,1,3,1,0,0,0,0,0,0,tag 36; Beach was Playa Paulina to Aranda,TRUE
41,2013/14,Weddell seal,"San Telmo, Punta",13:05:00,15:08:00,20,8,2,10,0,0,0,0,0,,,,,
42,2013/14,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,,,FALSE
42,2013/14,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,,,FALSE
42,2013/14,Elephant seal,Cape Shirreff core locations,11:47:00,15:28:00,225,191,0,0,14,16,4,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
42,2013/14,Elephant seal,"San Telmo, Punta",14:20:00,15:28:00,10,0,0,0,0,1,9,0,0,,,,,
42,2013/14,Leopard seal,Cape Shirreff core locations,11:47:00,15:28:00,9,9,0,0,0,0,0,0,0,0,0,0,"70 or.; 401Y, 394Y, 18O, 63O, 12O, 406Y   Beach was Playa Paulina to Aranda",TRUE
42,2013/14,Leopard seal,"San Telmo, Punta",14:20:00,15:28:00,2,2,0,0,0,0,0,0,0,,,,"57O, unknown left tag",
42,2013/14,Weddell seal,Cape Shirreff core locations,13:00:00,20:00:00,7,4,0,1,0,1,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
42,2013/14,Weddell seal,"San Telmo, Punta",14:20:00,15:28:00,3,1,0,2,0,0,0,0,0,,,,,
43,2013/14,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,,,FALSE
43,2013/14,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,,,FALSE
43,2013/14,Elephant seal,Cape Shirreff core locations,10:35:00,15:48:00,141,25,5,0,42,61,8,0,0,0,0,0,,TRUE
43,2013/14,Elephant seal,"San Telmo, Punta",11:00:00,14:31:00,11,6,0,0,5,0,0,0,0,,,,,
43,2013/14,Leopard seal,Cape Shirreff core locations,10:35:00,17:05:00,9,9,0,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
43,2013/14,Leopard seal,"San Telmo, Punta",11:00:00,14:31:00,2,2,0,0,0,0,0,0,0,,,,,
43,2013/14,Weddell seal,Cape Shirreff core locations,10:35:00,15:48:00,6,2,2,0,0,2,0,0,0,0,0,0,,TRUE
43,2013/14,Weddell seal,"San Telmo, Punta",11:00:00,14:31:00,8,0,2,3,0,3,0,0,0,,,,,
44,2013/14,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,,,FALSE
44,2013/14,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,,,FALSE
44,2013/14,Elephant seal,Cape Shirreff core locations,11:20:00,14:25:00,91,36,3,0,5,8,39,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
44,2013/14,Elephant seal,"San Telmo, Punta",14:00:00,14:25:00,1,0,0,0,0,0,1,0,0,,,,,
44,2013/14,Leopard seal,Cape Shirreff core locations,12:13:00,14:43:00,10,10,0,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
44,2013/14,Leopard seal,"San Telmo, Punta",14:00:00,14:25:00,5,4,1,0,0,0,0,0,0,,,,,
44,2013/14,Weddell seal,Cape Shirreff core locations,11:20:00,14:43:00,25,3,2,7,6,4,3,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
44,2013/14,Weddell seal,"San Telmo, Punta",14:00:00,14:25:00,4,0,3,1,0,0,0,0,0,,,,,
45,2013/14,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,,,FALSE
45,2013/14,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,,,FALSE
45,2013/14,Elephant seal,Cape Shirreff core locations,10:40:00,15:10:00,44,5,1,1,19,4,14,0,0,0,0,0,,TRUE
45,2013/14,Elephant seal,"San Telmo, Punta",13:15:00,13:40:00,2,0,0,0,0,0,2,0,0,,,,,
45,2013/14,Leopard seal,Cape Shirreff core locations,10:40:00,15:10:00,9,7,1,0,1,0,0,0,0,0,0,0,"tag 61 OR, got vibrissae; Beach was Playa Paulina to Aranda",TRUE
45,2013/14,Leopard seal,"San Telmo, Punta",13:15:00,13:40:00,2,2,0,0,0,0,0,0,0,,,,,
45,2013/14,Weddell seal,Cape Shirreff core locations,10:40:00,15:10:00,9,1,0,2,3,2,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
45,2013/14,Weddell seal,"San Telmo, Punta",13:15:00,13:40:00,2,0,1,0,0,0,1,0,0,,,,,
46,2014/15,Crabeater seal,Cape Shirreff core locations,14:54:00,16:10:00,5,0,1,4,0,0,0,0,0,0,0,0,,TRUE
46,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
46,2014/15,Elephant seal,Cape Shirreff core locations,11:30:00,13:30:00,24,5,3,0,0,2,0,14,0,0,0,0,,TRUE
46,2014/15,Elephant seal,"San Telmo, Punta",17:08:00,17:30:00,5,1,1,1,0,1,0,1,0,,,0,,
46,2014/15,Leopard seal,Cape Shirreff core locations,14:54:00,16:10:00,1,0,0,0,0,0,1,0,0,0,0,0,,TRUE
46,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
46,2014/15,Weddell seal,Cape Shirreff core locations,11:30:00,16:10:00,8,3,2,1,0,2,0,0,0,0,0,0,,TRUE
46,2014/15,Weddell seal,"San Telmo, Punta",17:08:00,17:30:00,3,1,0,1,1,0,0,0,0,,,0,,
47,2014/15,Crabeater seal,Cape Shirreff core locations,10:52:00,15:18:00,3,0,3,0,0,0,0,0,0,0,0,0,,TRUE
47,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
47,2014/15,Elephant seal,Cape Shirreff core locations,10:52:00,15:18:00,36,4,5,0,0,12,3,7,3,0,0,2,,TRUE
47,2014/15,Elephant seal,"San Telmo, Punta",15:25:00,15:45:00,14,1,1,0,0,7,2,3,0,,,0,,
47,2014/15,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
47,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
47,2014/15,Weddell seal,Cape Shirreff core locations,10:52:00,15:45:00,23,5,6,6,0,3,1,2,0,0,0,0,,TRUE
47,2014/15,Weddell seal,"San Telmo, Punta",15:25:00,15:45:00,3,1,1,0,0,0,0,1,0,,,0,,
48,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
48,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
48,2014/15,Elephant seal,Cape Shirreff core locations,10:35:00,15:15:00,25,4,1,0,3,12,0,5,0,0,0,0,Tagged juvenile male 441 LLO; Beach was Playa Paulina to Aranda,TRUE
48,2014/15,Elephant seal,"San Telmo, Punta",14:25:00,15:20:00,16,1,1,0,3,8,2,1,0,,,0,,
48,2014/15,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
48,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
48,2014/15,Weddell seal,Cape Shirreff core locations,10:35:00,15:15:00,22,8,8,1,2,1,0,2,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
48,2014/15,Weddell seal,"San Telmo, Punta",14:25:00,15:20:00,4,1,2,0,0,0,0,1,0,,,0,,
49,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
49,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
49,2014/15,Elephant seal,Cape Shirreff core locations,9:30:00,14:05:00,69,5,1,0,5,46,7,2,0,0,0,3,Molting (~20%); Pup Live=Weaner,TRUE
49,2014/15,Elephant seal,"San Telmo, Punta",12:20:00,12:50:00,37,1,1,0,2,13,8,1,0,,,11,,
49,2014/15,Leopard seal,Cape Shirreff core locations,10:42:00,12:33:00,2,1,0,1,0,0,0,0,0,0,0,0,"not tagged, I took pictures   Beach was Playa Paulina to Aranda",TRUE
49,2014/15,Leopard seal,"San Telmo, Punta",12:20:00,12:50:00,1,0,0,0,0,1,0,0,0,,,0,,
49,2014/15,Weddell seal,Cape Shirreff core locations,9:30:00,14:05:00,24,7,5,0,2,4,3,3,0,0,0,0,,TRUE
49,2014/15,Weddell seal,"San Telmo, Punta",12:20:00,12:50:00,4,1,2,0,0,1,0,0,0,,,0,,
50,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
50,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
50,2014/15,Elephant seal,Cape Shirreff core locations,9:20:00,14:45:00,70,3,0,0,7,32,26,1,0,0,0,1,,TRUE
50,2014/15,Elephant seal,"San Telmo, Punta",10:00:00,10:29:00,50,1,0,0,1,15,14,0,0,,,19,,
50,2014/15,Leopard seal,Cape Shirreff core locations,10:50:00,11:08:00,1,1,0,0,0,0,0,0,0,0,0,0,406Y   Beach was Playa Golondrina to P. del Lobero,TRUE
50,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
50,2014/15,Weddell seal,Cape Shirreff core locations,9:20:00,13:40:00,25,5,8,5,2,4,1,0,0,0,0,0,"There were considerably more Weddells on shore yesterday, a non-census day. I tagged one of the female juvenile Weddell (079 RUO); Beach was Playa Paulina to Aranda",TRUE
50,2014/15,Weddell seal,"San Telmo, Punta",10:00:00,10:29:00,4,0,2,0,0,2,0,0,0,,,0,,
51,2014/15,Crabeater seal,Cape Shirreff core locations,9:30:00,11:00:00,1,0,0,0,0,0,0,1,0,0,0,0,,TRUE
51,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
51,2014/15,Elephant seal,Cape Shirreff core locations,9:03:00,13:30:00,95,10,2,0,6,35,38,4,0,0,0,0,,TRUE
51,2014/15,Elephant seal,"San Telmo, Punta",9:45:00,11:00:00,52,3,0,0,3,26,18,2,0,,,0,,
51,2014/15,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
51,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
51,2014/15,Weddell seal,Cape Shirreff core locations,9:03:00,13:30:00,34,13,12,1,2,2,3,1,0,0,0,0,Mother-pup pair on Media Luna (mother untagged). I tagged pup 071 yellow jumboroto,TRUE
51,2014/15,Weddell seal,"San Telmo, Punta",9:45:00,11:00:00,4,1,2,0,0,1,0,0,0,,,0,,
52,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
52,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
52,2014/15,Elephant seal,Cape Shirreff core locations,10:30:00,13:36:00,104,0,0,0,9,38,56,1,0,0,0,0,,TRUE
52,2014/15,Elephant seal,"San Telmo, Punta",13:40:00,14:20:00,60,0,0,0,0,15,20,0,0,,,25,,
52,2014/15,Leopard seal,Cape Shirreff core locations,11:24:00,15:30:00,4,2,0,1,0,0,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
52,2014/15,Leopard seal,"San Telmo, Punta",13:40:00,14:20:00,2,1,0,0,0,1,0,0,0,,,0,,
52,2014/15,Weddell seal,Cape Shirreff core locations,10:30:00,13:36:00,24,7,9,0,4,4,0,0,0,0,0,0,,TRUE
52,2014/15,Weddell seal,"San Telmo, Punta",13:40:00,14:20:00,8,2,1,3,1,1,0,0,0,,,0,,
53,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
53,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
53,2014/15,Elephant seal,Cape Shirreff core locations,10:50:00,18:55:00,137,19,0,0,13,44,60,0,1,0,0,0,Tagged juvenile male Orange Allflex B639 LUO; Beach was Playa Paulina to Aranda,TRUE
53,2014/15,Elephant seal,"San Telmo, Punta",11:20:00,12:15:00,47,3,0,0,9,20,7,0,0,,,8,,
53,2014/15,Leopard seal,Cape Shirreff core locations,12:15:00,17:44:00,5,4,0,1,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
53,2014/15,Leopard seal,"San Telmo, Punta",11:20:00,12:15:00,1,0,0,0,0,1,0,0,0,,,0,,
53,2014/15,Weddell seal,Cape Shirreff core locations,10:50:00,18:55:00,32,11,10,6,4,0,1,0,0,0,0,0,Tagged 070; Beach was Playa Paulina to Aranda,TRUE
53,2014/15,Weddell seal,"San Telmo, Punta",11:20:00,12:15:00,7,4,1,2,0,0,0,0,0,,,0,,
54,2014/15,Crabeater seal,Cape Shirreff core locations,13:40:00,14:10:00,1,1,0,0,0,0,0,0,0,0,0,0,,TRUE
54,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
54,2014/15,Elephant seal,Cape Shirreff core locations,12:52:00,17:15:00,105,24,0,0,10,26,45,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
54,2014/15,Elephant seal,"San Telmo, Punta",12:26:00,13:47:00,50,0,0,0,18,16,16,0,0,,,0,,
54,2014/15,Leopard seal,Cape Shirreff core locations,13:20:00,17:15:00,7,7,0,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
54,2014/15,Leopard seal,"San Telmo, Punta",12:26:00,13:47:00,3,0,0,2,0,0,1,0,0,,,0,Juvenile is possible a pup of the year,
54,2014/15,Weddell seal,Cape Shirreff core locations,12:52:00,19:10:00,18,8,5,1,0,2,2,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
54,2014/15,Weddell seal,"San Telmo, Punta",12:26:00,13:47:00,14,3,4,0,5,1,1,0,0,,,0,,
55,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
55,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
55,2014/15,Elephant seal,Cape Shirreff core locations,11:00:00,17:19:00,155,31,0,1,14,41,58,0,0,0,0,10,Beach was Colony 23,TRUE
55,2014/15,Elephant seal,"San Telmo, Punta",11:17:00,12:00:00,31,0,1,0,6,13,10,0,0,,,1,,
55,2014/15,Leopard seal,Cape Shirreff core locations,11:00:00,14:40:00,10,8,1,0,0,0,0,0,0,0,0,1,Beach was Playa Paulina to Aranda,TRUE
55,2014/15,Leopard seal,"San Telmo, Punta",11:17:00,12:00:00,1,1,0,0,0,0,0,0,0,,,0,,
55,2014/15,Weddell seal,Cape Shirreff core locations,11:00:00,17:19:00,29,8,10,5,0,3,3,0,0,0,0,0,Tag 070; Beach was Playa Paulina to Aranda,TRUE
55,2014/15,Weddell seal,"San Telmo, Punta",11:17:00,12:00:00,12,5,4,0,3,0,0,0,0,,,0,,
56,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
56,2014/15,Crabeater seal,"San Telmo, Punta",11:50:00,12:20:00,1,0,0,1,0,0,0,0,0,,,0,,
56,2014/15,Elephant seal,Cape Shirreff core locations,11:50:00,16:30:00,235,27,0,0,10,15,46,0,0,0,0,137,Beach was Colony 23,TRUE
56,2014/15,Elephant seal,"San Telmo, Punta",11:50:00,12:20:00,13,4,0,6,0,3,0,0,0,,,0,,
56,2014/15,Leopard seal,Cape Shirreff core locations,11:50:00,15:50:00,12,12,0,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
56,2014/15,Leopard seal,"San Telmo, Punta",11:50:00,12:20:00,3,2,1,0,0,0,0,0,0,,,0,,
56,2014/15,Weddell seal,Cape Shirreff core locations,11:50:00,16:30:00,22,8,8,1,3,1,1,0,0,0,0,0,,TRUE
56,2014/15,Weddell seal,"San Telmo, Punta",11:50:00,12:20:00,16,7,2,5,2,0,0,0,0,,,0,,
57,2014/15,Crabeater seal,Cape Shirreff core locations,12:00:00,12:35:00,1,0,0,0,1,0,0,0,0,0,0,0,,TRUE
57,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
57,2014/15,Elephant seal,Cape Shirreff core locations,12:00:00,18:30:00,250,11,8,1,15,19,47,0,0,0,0,149,Beach was Penguin Colony 23,TRUE
57,2014/15,Elephant seal,"San Telmo, Punta",11:45:00,12:45:00,33,0,0,0,10,2,21,0,0,,,0,,
57,2014/15,Leopard seal,Cape Shirreff core locations,12:00:00,15:20:00,16,16,0,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
57,2014/15,Leopard seal,"San Telmo, Punta",11:45:00,12:45:00,4,3,1,0,0,0,0,0,0,,,0,,
57,2014/15,Weddell seal,Cape Shirreff core locations,12:00:00,18:30:00,12,3,3,2,2,1,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
57,2014/15,Weddell seal,"San Telmo, Punta",11:45:00,12:45:00,18,9,2,0,4,3,0,0,0,,,0,,
58,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
58,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
58,2014/15,Elephant seal,Cape Shirreff core locations,9:57:00,15:54:00,226,31,5,0,9,9,42,0,0,0,0,130,Beach was Playa Paulina to Aranda; Beach was Penguin colony 23,TRUE
58,2014/15,Elephant seal,"San Telmo, Punta",11:25:00,13:44:00,25,22,0,0,0,3,0,0,0,,,0,,
58,2014/15,Leopard seal,Cape Shirreff core locations,11:25:00,13:44:00,13,11,0,2,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
58,2014/15,Leopard seal,"San Telmo, Punta",11:25:00,13:44:00,8,6,1,1,0,0,0,0,0,,,0,,
58,2014/15,Weddell seal,Cape Shirreff core locations,9:57:00,15:54:00,14,5,4,0,2,3,0,0,0,0,0,0,,TRUE
58,2014/15,Weddell seal,"San Telmo, Punta",11:25:00,13:44:00,5,1,3,1,0,0,0,0,0,,,0,,
59,2014/15,Crabeater seal,Cape Shirreff core locations,11:30:00,15:40:00,6,1,2,2,0,0,1,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
59,2014/15,Crabeater seal,"San Telmo, Punta",14:15:00,15:04:00,2,0,1,1,0,0,0,0,0,,,0,,
59,2014/15,Elephant seal,Cape Shirreff core locations,11:30:00,17:01:00,191,30,4,0,4,3,13,0,0,0,0,137,Beach was Colony 23,TRUE
59,2014/15,Elephant seal,"San Telmo, Punta",14:15:00,15:04:00,27,12,0,0,0,0,0,0,0,,,15,,
59,2014/15,Leopard seal,Cape Shirreff core locations,12:55:00,17:01:00,15,13,0,2,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
59,2014/15,Leopard seal,"San Telmo, Punta",14:15:00,15:04:00,7,6,1,0,0,0,0,0,0,,,0,,
59,2014/15,Weddell seal,Cape Shirreff core locations,11:30:00,17:01:00,21,5,4,2,2,5,3,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
59,2014/15,Weddell seal,"San Telmo, Punta",14:15:00,15:04:00,14,2,0,9,2,0,1,0,0,,,0,,
60,2014/15,Crabeater seal,Cape Shirreff core locations,10:40:00,13:45:00,2,0,0,1,1,0,0,0,0,0,0,0,,TRUE
60,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
60,2014/15,Elephant seal,Cape Shirreff core locations,10:40:00,16:20:00,196,40,4,15,5,17,8,0,0,0,0,107,Beach was Col 23 for 7 unk unk eseals - records combined by SMW,TRUE
60,2014/15,Elephant seal,"San Telmo, Punta",13:19:00,14:50:00,26,15,0,8,0,2,1,0,0,,,0,,
60,2014/15,Leopard seal,Cape Shirreff core locations,10:40:00,16:00:00,5,4,1,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
60,2014/15,Leopard seal,"San Telmo, Punta",13:19:00,14:50:00,5,5,0,0,0,0,0,0,0,,,0,,
60,2014/15,Weddell seal,Cape Shirreff core locations,10:40:00,16:20:00,17,4,6,3,1,2,1,0,0,0,0,0,,TRUE
60,2014/15,Weddell seal,"San Telmo, Punta",13:19:00,14:50:00,6,0,0,6,0,0,0,0,0,,,0,,
61,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
61,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
61,2014/15,Elephant seal,Cape Shirreff core locations,10:50:00,14:27:00,98,14,2,0,6,3,14,0,0,0,0,59,Beach was Colony 23 for 2 juv female eseals - combined by SMW,TRUE
61,2014/15,Elephant seal,"San Telmo, Punta",11:30:00,12:18:00,8,0,0,0,0,0,0,0,0,,,8,,
61,2014/15,Leopard seal,Cape Shirreff core locations,11:45:00,14:25:00,5,3,0,2,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
61,2014/15,Leopard seal,"San Telmo, Punta",11:30:00,12:18:00,4,3,1,0,0,0,0,0,0,,,0,,
61,2014/15,Weddell seal,Cape Shirreff core locations,10:50:00,14:27:00,6,1,1,1,0,0,2,1,0,0,0,0,,TRUE
61,2014/15,Weddell seal,"San Telmo, Punta",11:30:00,12:18:00,8,3,1,3,1,0,0,0,0,,,0,,
62,2014/15,Crabeater seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
62,2014/15,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
62,2014/15,Elephant seal,Cape Shirreff core locations,7:46:00,17:00:00,55,33,0,0,5,5,2,1,0,0,0,9,,TRUE
62,2014/15,Elephant seal,"San Telmo, Punta",17:06:00,17:35:00,11,0,0,0,0,0,8,0,0,,,3,,
62,2014/15,Leopard seal,Cape Shirreff core locations,7:46:00,17:00:00,7,6,1,0,0,0,0,0,0,0,0,0,Beach was Playa Paulina to Aranda,TRUE
62,2014/15,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
62,2014/15,Weddell seal,Cape Shirreff core locations,7:46:00,10:00:00,13,2,3,1,4,2,1,0,0,0,0,0,,TRUE
62,2014/15,Weddell seal,"San Telmo, Punta",17:06:00,17:35:00,7,2,2,1,1,1,0,0,0,,,0,,
63,2015/16,Crabeater seal,Cape Shirreff core locations,11:00:00,14:23:00,2,0,0,0,0,0,2,0,0,0,0,0,Out on ice,TRUE
63,2015/16,Crabeater seal,"San Telmo, Punta",11:00:00,14:23:00,1,0,0,0,0,0,1,0,0,,,0,,
63,2015/16,Elephant seal,Cape Shirreff core locations,11:00:00,14:23:00,135,70,8,0,0,1,0,55,1,0,0,0,Surveyed with WMT; Beach was Playa Paulina to Aranda,TRUE
63,2015/16,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
63,2015/16,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
63,2015/16,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
63,2015/16,Weddell seal,Cape Shirreff core locations,11:00:00,14:23:00,6,2,2,0,0,0,0,2,0,0,0,0,,TRUE
63,2015/16,Weddell seal,"San Telmo, Punta",11:00:00,14:23:00,1,0,0,0,0,0,0,1,0,,,0,,
64,2015/16,Crabeater seal,Cape Shirreff core locations,14:45:00,17:54:00,3,1,0,2,0,0,0,0,0,0,0,0,Unknown not sexed definitively; behavior towards female indicated male,TRUE
64,2015/16,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
64,2015/16,Elephant seal,Cape Shirreff core locations,14:30:00,17:54:00,87,59,13,0,0,1,0,14,0,0,0,0,Female tagged (365 L&R orange and white)   Beach was Playa Paulina to Aranda,TRUE
64,2015/16,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
64,2015/16,Leopard seal,Cape Shirreff core locations,,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
64,2015/16,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
64,2015/16,Weddell seal,Cape Shirreff core locations,14:30:00,17:54:00,18,6,4,5,0,0,0,3,0,0,0,0,"adult unknown on ice; Female with pup tagged 005 L/U/I. 2 ad unk both on fast ice ~5m offshore, 1 entered water",TRUE
64,2015/16,Weddell seal,"San Telmo, Punta",16:00:00,17:49:00,4,0,3,0,1,0,0,0,0,,,0,,
65,2015/16,Crabeater seal,Cape Shirreff core locations,11:15:00,14:23:00,8,1,2,1,3,0,0,1,0,0,0,0,Potentially pup; molt visible around FFs; Molty; Male and female adult appear to be mated pair seen before,TRUE
65,2015/16,Crabeater seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
65,2015/16,Elephant seal,Cape Shirreff core locations,11:15:00,14:23:00,106,33,9,0,1,3,0,60,0,0,0,0,Pup weaned in last 24 hours; Male pup   Beach was Playa Paulina to Aranda,TRUE
65,2015/16,Elephant seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
65,2015/16,Leopard seal,Cape Shirreff core locations,13:03:00,14:23:00,3,0,0,0,0,1,2,0,0,0,0,0,,TRUE
65,2015/16,Leopard seal,"San Telmo, Punta",,,0,0,0,0,0,0,0,0,0,,,0,,FALSE
65,2015/16,Weddell seal,Cape Shirreff core locations,10:54:00,14:23:00,16,6,2,4,2,0,0,2,0,0,0,0,Male pup; Tagged; tags not read   Beach was Playa Paulina to Aranda,TRUE
