"header_id","season_name","census_date","location","location_group","species","ad_male_count","ad_female_count","ad_unk_count","juv_male_count","juv_female_count","juv_unk_count","pup_live_count","unk_unk_count","notes","research_program"
"2000/01-12","2000/01",2001-02-09,"Papua","Papua","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Papua","Papua","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Schiappacasse, Playa","Schiappacasse, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Schiappacasse, Playa","Schiappacasse, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Schiappacasse, Playa","Schiappacasse, Playa","Leopard seal",0,0,1,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Schiappacasse, Playa","Schiappacasse, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Yamana, Playa","Yamana, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Yamana, Playa","Yamana, Playa","Elephant seal",0,2,NA,1,0,NA,0,2,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Yamana, Playa","Yamana, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"Yamana, Playa","Yamana, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Canal, Playa","del Canal, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Canal, Playa","del Canal, Playa","Elephant seal",0,0,NA,0,2,NA,0,5,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Canal, Playa","del Canal, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Canal, Playa","del Canal, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Lobero, Playa","del Lobero, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Lobero, Playa","del Lobero, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-12","2000/01",2001-02-09,"del Lobero, Playa","del Lobero, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"El Plastico, Playa","El Plastico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"El Plastico, Playa","El Plastico, Playa","Elephant seal",0,0,NA,0,0,NA,1,4,"pups: 0 females, 1 males, 0 unknowns","INACH"
"2000/01-13","2000/01",2001-02-17,"El Plastico, Playa","El Plastico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"El Plastico, Playa","El Plastico, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Golondrina, Playa","Golondrina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Golondrina, Playa","Golondrina, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Golondrina, Playa","Golondrina, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Golondrina, Playa","Golondrina, Playa","Weddell seal",1,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Loberia","Loberia","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Loberia","Loberia","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Loberia","Loberia","Leopard seal",1,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Loberia","Loberia","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Paulina, Playa","Paulina, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Paulina, Playa","Paulina, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Paulina, Playa","Paulina, Playa","Leopard seal",0,1,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Paulina, Playa","Paulina, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Schiappacasse, Playa","Schiappacasse, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Schiappacasse, Playa","Schiappacasse, Playa","Elephant seal",0,0,NA,0,0,NA,0,1,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Schiappacasse, Playa","Schiappacasse, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Schiappacasse, Playa","Schiappacasse, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Yamana, Playa","Yamana, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Yamana, Playa","Yamana, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Yamana, Playa","Yamana, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"Yamana, Playa","Yamana, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Canal, Playa","del Canal, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Canal, Playa","del Canal, Playa","Elephant seal",0,0,NA,0,0,NA,0,1,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Canal, Playa","del Canal, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Canal, Playa","del Canal, Playa","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Lobero, Playa","del Lobero, Playa","Crabeater seal",0,1,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Lobero, Playa","del Lobero, Playa","Elephant seal",0,0,NA,0,1,NA,0,1,NA,"INACH"
"2000/01-13","2000/01",2001-02-17,"del Lobero, Playa","del Lobero, Playa","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Alcazar","Alcazar","Weddell seal",1,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Aranda","Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Aranda","Aranda","Elephant seal",0,0,NA,1,0,NA,0,4,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Aranda","Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Aranda","Aranda","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,13,0,NA,0,5,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Norte","Ballena Norte","Weddell seal",3,1,NA,3,0,NA,1,NA,"pups: 1 females, 0 males, NA unknowns","INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Sur","Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Sur","Ballena Sur","Elephant seal",0,0,NA,0,0,NA,0,2,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Sur","Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Ballena Sur","Ballena Sur","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Chungungo","Chungungo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Chungungo","Chungungo","Elephant seal",0,0,NA,2,0,NA,0,10,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Chungungo","Chungungo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Chungungo","Chungungo","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Daniel","Daniel","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Daniel","Daniel","Elephant seal",0,0,NA,0,1,NA,0,1,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Daniel","Daniel","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Daniel","Daniel","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Larga","Larga","Elephant seal",0,0,NA,7,2,NA,18,35,"pups: 0 females, 8 males, 10 unknowns","INACH"
"2001/02-01","2001/02",2001-12-08,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Larga","Larga","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Marko","Marko","Elephant seal",0,0,NA,2,2,NA,8,8,"pups: 1 females, 5 males, 2 unknowns","INACH"
"2001/02-01","2001/02",2001-12-08,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Marko","Marko","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Media Luna","Media Luna","Elephant seal",0,0,NA,40,6,NA,30,83,"pups: 8 females, 6 males, 16 unknowns","INACH"
"2001/02-01","2001/02",2001-12-08,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Media Luna","Media Luna","Weddell seal",1,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Modulo","Modulo","Elephant seal",0,0,NA,0,0,NA,2,1,"pups: 2 females, 0 males, 0 unknowns","INACH"
"2001/02-01","2001/02",2001-12-08,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Modulo","Modulo","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Papua","Papua","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-01","2001/02",2001-12-08,"Papua","Papua","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Alcazar","Alcazar","Weddell seal",1,0,NA,1,0,NA,1,NA,"pups: 1 females, 0 males, NA unknowns","INACH"
"2001/02-02","2001/02",2001-12-15,"Antartico, Playa","Antartico, Playa","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Aranda","Aranda","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Ballena Norte","Ballena Norte","Weddell seal",3,0,NA,2,3,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Copihue","Copihue","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Larga","Larga","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Maderas","Maderas","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Marko","Marko","Weddell seal",0,0,NA,2,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Media Luna","Media Luna","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-15,"Modulo","Modulo","Weddell seal",0,0,NA,0,0,NA,1,NA,"pups: 1 females, 0 males, NA unknowns","INACH"
"2001/02-02","2001/02",2001-12-15,"Papua","Papua","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,2,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Antartico, Playa","Antartico, Playa","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Antartico, Playa","Antartico, Playa","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Antartico, Playa","Antartico, Playa","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Aranda","Aranda","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Aranda","Aranda","Elephant seal",0,0,NA,2,2,NA,0,6,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Aranda","Aranda","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,1,0,NA,0,2,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Copihue","Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Copihue","Copihue","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Copihue","Copihue","Leopard seal",0,0,1,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Larga","Larga","Elephant seal",0,0,NA,17,3,NA,12,51,"pups: 4 females, 2 males, 6 unknowns","INACH"
"2001/02-02","2001/02",2001-12-16,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Maderas","Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Maderas","Maderas","Elephant seal",0,0,NA,0,0,NA,1,0,"pups: 1 females, 0 males, 0 unknowns","INACH"
"2001/02-02","2001/02",2001-12-16,"Maderas","Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Marko","Marko","Elephant seal",0,0,NA,6,2,NA,13,7,"pups: 5 females, 6 males, 2 unknowns","INACH"
"2001/02-02","2001/02",2001-12-16,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Media Luna","Media Luna","Elephant seal",0,0,NA,26,3,NA,28,91,"pups: 14 females, 7 males, 7 unknowns","INACH"
"2001/02-02","2001/02",2001-12-16,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Modulo","Modulo","Elephant seal",0,0,NA,0,0,NA,2,10,"pups: 0 females, 0 males, 2 unknowns","INACH"
"2001/02-02","2001/02",2001-12-16,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Papua","Papua","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-02","2001/02",2001-12-16,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Alcazar","Alcazar","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Alcazar","Alcazar","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Alcazar","Alcazar","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Alcazar","Alcazar","Weddell seal",0,2,NA,2,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Bahamonde","Bahamonde","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Bahamonde","Bahamonde","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Bahamonde","Bahamonde","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Bahamonde","Bahamonde","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Norte","Ballena Norte","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Norte","Ballena Norte","Elephant seal",0,0,NA,0,0,NA,1,0,"pups: 0 females, 1 males, 0 unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Norte","Ballena Norte","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Norte","Ballena Norte","Weddell seal",0,0,NA,2,0,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Sur","Ballena Sur","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Sur","Ballena Sur","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Sur","Ballena Sur","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Ballena Sur","Ballena Sur","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Copihue","Copihue","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Copihue","Copihue","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Copihue","Copihue","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Copihue","Copihue","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Larga","Larga","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Larga","Larga","Elephant seal",0,0,NA,9,6,NA,4,74,"pups: 0 females, 0 males, 4 unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Larga","Larga","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Larga","Larga","Weddell seal",0,0,NA,1,0,NA,2,NA,"pups: 1 females, 1 males, NA unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Loberia","Loberia","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Loberia","Loberia","Elephant seal",0,0,NA,0,0,NA,0,1,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Loberia","Loberia","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Loberia","Loberia","Weddell seal",0,0,NA,0,0,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Maderas","Maderas","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Maderas","Maderas","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Maderas","Maderas","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Maderas","Maderas","Weddell seal",0,0,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Marko","Marko","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Marko","Marko","Elephant seal",0,0,NA,1,2,NA,6,1,"pups: 1 females, 3 males, 2 unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Marko","Marko","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Marko","Marko","Weddell seal",0,0,NA,0,0,NA,1,NA,"pups: 1 females, 0 males, NA unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Media Luna","Media Luna","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Media Luna","Media Luna","Elephant seal",0,1,NA,26,16,NA,0,75,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Media Luna","Media Luna","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Media Luna","Media Luna","Weddell seal",0,1,NA,0,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Modulo","Modulo","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Modulo","Modulo","Elephant seal",0,0,NA,0,0,NA,2,8,"pups: 0 females, 0 males, 2 unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Modulo","Modulo","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Modulo","Modulo","Weddell seal",0,0,NA,1,1,NA,1,NA,"pups: 1 females, 0 males, NA unknowns","INACH"
"2001/02-03","2001/02",2001-12-22,"Papua","Papua","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Papua","Papua","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Papua","Papua","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Papua","Papua","Weddell seal",0,0,NA,1,0,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Pinochet de la Barra","Pinochet de la Barra","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Pinochet de la Barra","Pinochet de la Barra","Elephant seal",0,0,NA,0,0,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Pinochet de la Barra","Pinochet de la Barra","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Pinochet de la Barra","Pinochet de la Barra","Weddell seal",0,0,NA,1,1,NA,0,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Roquerio","Roquerio","Crabeater seal",0,0,NA,NA,NA,NA,NA,NA,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Roquerio","Roquerio","Elephant seal",0,0,NA,0,1,NA,0,0,NA,"INACH"
"2001/02-03","2001/02",2001-12-22,"Roquerio","Roquerio","Leopard seal",0,0,0,NA,NA,NA,NA,NA,NA,"INACH"
